text,label
"Coronavirus Outbreak Updates: 600 new cases detected..CMR; Odisha to set up 
two dedicated COVID-19 hospitals",true
"COVID-19: Google launches ‘journalism relief fund,’ following Facebook",true
India Probably Has Tens of Millions of COVID-19 Infections Already',true
"Coronavirus Outbreak Updates: Maharashtras cases sur..est positive; toll 
mounts to 5,984 with 160 fatalities",true
"Coronavirus Outbreak Updates: Bihar govt says six of nine COVID-19 cases in 
state have no travel history",true
Covid-19: Google India claims it has ramped up efforts to help fight virus,true
Google Bangalore employee tests positive for coronavirus,true
2 With No Foreign Travel Link Test Positive As Coronavirus ...,true
"Coronavirus update: Total cases in India climb to 1071, death toll at 29. 
State-wise tally",true
"Coronavirus Outbreak Updates: Fourth positive case r..quarters in Delhi; 23 
more test positive in Chandigarh",true
COVID-19 App Technology Urge Apple And Google To Hold Talks,true
Number of Covid-19 cases soar to 341 in India: ICMR,true
"Coronavirus vaccine update: Nod to human trial marks 'beginning of the 
end', says govt",true
"Google launches COVID-19 page and search portal with safety tips, official 
stats and more, US-only for now",true
"Coronavirus Outbreak Updates: Film producers associa.. Thackeray requesting 
resumption of film and TV shoots",true
"Google waives Ad Serving fee for 5 months to support news partners during 
COVID-19 crisis",true
"Coronavirus India Updates: Centre postpones CTET exa..CBSE was to conduct 
teacher eligibility exam on 5 July",true
"Covid-19: West Bengal to club containment, buffer zones for tougher 
lockdown from 9 July",true
"Coronavirus Outbreak Updates: Uttar Pradesh reports ..l to 104; 203 more 
test positive, total rises to 4,258",true
Who are India’s covid-19 patients?,true
Coronavirus update: Number of COVID-19 cases jumps to 236 in India today,true
"Google employee down with COVID-19, Amazon curbs travel",true
"Coronavirus Outbreak Updates: Confirmed cases in Pun..trict records 342 new 
infections, six deaths in 24 hrs",true
"Coronavirus: Google Maps to Alert Users About COVID-19-Related Travel 
Restrictions",true
Kerala capital Thiruvananthapuram to undergo 'triple lockdown' for a week,true
"Coronavirus Outbreak Updates: Gujarat BJP MLA Balram..ve for COVID-19; 423 
new cases reported in state today",true
"Stung by Covid-19, Google, Facebook extend work-from-home plans until 2021",true
"Coronavirus Outbreak Highlights: G20 leaders to supp..ng WHOs mandate, 
pledge $5 trillion for global economy",true
"Coronavirus update: Record spike in new cases in India, 5.3 lakh cured so 
far",true
"Coronavirus Highlights: India's COVID-19 Tally Crosses 7 Lakh-Mark With 
Over 22,000 Cases In 24 Hours",true
"Google News featuring COVID-19 section across apps, Assistant, and Podcasts",true
"COVID-19: Apple, Google Partner on Contact Tracing Tech via APIs, Bluetooth",true
Google tax: India’s tightrope walk in Covid-crippled times,true
"Google Play store hides search results for coronavirus, Covid-19",true
Google hosts webinar on dealing with misinformation amid COVID-19 pandemic,true
Google employee from Bengaluru is Karnataka's fifth coronavirus case,true
"India's confirmed coronavirus cases breach 1,800-mark, death toll at 41: 
Here's state-wise tally",true
"Lockdown 4.0 Emerged as Top Trending Search Term on Google During May, 
‘Coronavirus’ Query Dropped",true
"People searching terms 'ration dukaan', 'how to homeschool kids' amid 
COVID-19: Google report",true
Google rolls out India-specific website on COVID-19,true
"Now Find COVID-19 Testing Centers on Google Search, Assistant, and Maps: 
Here's How",true
"10,956 new Covid-19 cases, 396 deaths in biggest single-day spike",true
Coronavirus: Google says it hasn’t shared location data in virus response,true
"Workers from Google, Amazon and Apple create COVID-19 ...",true
Google rolls out India-specific website on COVID-19,true
"Now Find COVID-19 Testing Centers on Google Search, Assistant, and Maps: 
Here's How",true
"10,956 new Covid-19 cases, 396 deaths in biggest single-day spike",true
Coronavirus: Google says it hasn’t shared location data in virus response,true
"Workers from Google, Amazon and Apple create COVID-19 ...",true
Google supports COVID-19 response efforts with maps and ...,true
Google Reveals What COVID-19 Special Announcement ...,true
"Google to reopen offices from July 6, will give employees working from home 
Rs 75K allowance",true
Coronavirus numbers explained: Surge is around the corner,true
"Coronavirus Outbreak Highlights: Google Bangalore Employee Tests Positive 
For Coronavirus, Rupee Hits Record Low",true
Coronavirus tracker: Microsoft launches COVID-19 tracking website,true
"Covid-19 pandemic: Govt talks to Facebook, Google, WhatsApp for virus 
information blitz",true
"Google Bans Coronavirus Infection Trackers... But Not Before They Get 
400,000 Downloads",true
"As coronavirus cases spike, India begins preparations for Stage 3",true
"Social media, news platforms step up efforts to fight fake news on covid-19",true
Google Maps updates operational status of businesses during COVID-19 closure,true
"Coronavirus update: Covid-19 cases in India cross 10,000. State-wise 
numbers here",true
"COVID-19: Google India reveals movement of people during Coronavirus 
Pandemic",true
"Is coronavirus weakening, when will vaccine for coronavirus come in India, 
netizens ask Google",true
Rs 3 lakh for Covid treatment: Delhi hospital sets bottom line for admission,true
"Over 28,000 Coronavirus Cases In India In 24 Hours, Biggest One-Day Jump",true
"Google employee in Bengaluru fifth to be infected by coronavirus in 
Karnataka",true
Explained: How Google subsidiary Verily plans to help US fight COVID-19,true
"Google warns of state-backed hackers using COVID-19 messaging, WHO and 
health org names to target people",true
COVID-19: Govt mulls extending lockdown beyond April 14,true
"How to find authorised Covid-19 testing centres using Google Maps and 
Google Search",true
"Coronavirus Bangalore case: Wife, father-in-law of Google techie booked 
under Epidemics Act, says report",true
Google and Facebook support new Covid-19 solidarity response fund,true
"Apple, Google Ban Location Tracking In Coronavirus Contact Tracing Apps",true
Google’s COVID-19 Testing Website: A Danger To Your Privacy?,true
